$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
640298,Achieve_EV_Luck1,,icon_item_holyark,None,None,None,None,None,None,None,Title - Tough Luck,0,0.0,0.0,FFFF,7,0.0
640299,Achieve_EV_Luck2,"중길"" 칭호를 얻을 수 있는 칭호 아이템입니다. 아이템 우클릭으로 사용하여 칭호를 획득할 수 있습니다.""",icon_item_holyark,None,None,None,None,None,None,None,Title - Lucky One,0,0.0,0.0,FFFF,7,0.0
640300,Achieve_EV_Luck3,"길"" 칭호를 얻을 수 있는 칭호 아이템입니다. 아이템 우클릭으로 사용하여 칭호를 획득할 수 있습니다.""",icon_item_holyark,None,None,None,None,None,None,None,Title - Golden Luck,0,0.0,0.0,FFFF,7,0.0
640301,Achieve_EV_Luck4,"대길"" 칭호를 얻을 수 있는 칭호 아이템입니다. 아이템 우클릭으로 사용하여 칭호를 획득할 수 있습니다.""",icon_item_holyark,None,None,None,None,None,None,None,Title - Eternal Fortune,0,0.0,0.0,FFFF,7,0.0
640302,Drug_Fortunecookie,Use to obtain 30 minutes of +30% EXP gain and +1 movement speed. You can stack the effects of up to 5 Fortune Cookies.,icon_item_fortunecookie,None,None,None,None,None,None,None,Fortune Cookie,0,10.0,0.0,FFFF,7,0.0
640303,Drug_Valentine_Choco,Increases EXP gains and movement speed with each stack. Maximum of 5 stacks.,icon_item_chocolatebox,None,None,None,None,None,None,None,Valentine Chocolates,0,10.0,0.0,FFFF,7,0.0
640304,Achieve_Valentine2017_1,"달콤한 인생"" 칭호를 얻을 수 있는 칭호 아이템입니다. 아이템 우클릭으로 사용하여 칭호를 획득할 수 있습니다.""",icon_item_holyark,None,None,None,None,None,None,None,Title - Life is Sweet,0,0.0,0.0,FFFF,7,0.0
640305,Achieve_Valentine2017_2,"다이어트 내일부터"" 칭호를 얻을 수 있는 칭호 아이템입니다. 아이템 우클릭으로 사용하여 칭호를 획득할 수 있습니다.""",icon_item_holyark,None,None,None,None,None,None,None,Title - Diet Starts Tomorrow,0,0.0,0.0,FFFF,7,0.0
640306,Achieve_Valentine2017_3,"초코 러브 마이스터"" 칭호를 얻을 수 있는 칭호 아이템입니다. 아이템 우클릭으로 사용하여 칭호를 획득할 수 있습니다.""",icon_item_holyark,None,None,None,None,None,None,None,Title - Chocolate Meister,0,0.0,0.0,FFFF,7,0.0
640307,Achieve_Valentine2017_4,"혈당 주의"" 칭호를 얻을 수 있는 칭호 아이템입니다. 아이템 우클릭으로 사용하여 칭호를 획득할 수 있습니다.""",icon_item_holyark,None,None,None,None,None,None,None,Title - High Glucose,0,0.0,0.0,FFFF,7,0.0
640308,Achieve_Valentine2017_5,"Chocoholic!"" 칭호를 얻을 수 있는 칭호 아이템입니다. 아이템 우클릭으로 사용하여 칭호를 획득할 수 있습니다.""",icon_item_holyark,None,None,None,None,None,None,None,Title - Chocoholic,0,0.0,0.0,FFFF,7,0.0
640309,Achieve_EV_Passionate_Artist,"Passionate Artist"" 칭호를 얻을 수 있는 칭호 아이템입니다. 아이템 우클릭으로 사용하여 칭호를 획득할 수 있습니다.""",icon_item_holyark,None,None,None,None,None,None,None,Title - Passionate Artist,0,0.0,0.0,FFFF,7,0.0
640310,Event_GuildBattle_Potion,"Increases +100 attack, +80 attack speed and +5 movement speed for 60 minutes.{nl}Right-click to use.{nl}Cooldown time 360 minutes.{nl}(Buff effects will be cancelled by moving to another map.)",icon_item_misc04_60,None,None,None,None,None,None,None,Potion of the Victor,0,21600.0,0.0,FFFF,7,1.0
640319,RedOrb_Custom_Mon,Summons a monster. The summoned monster will remain active for 600 seconds. Right-click to use.,icon_item_dreamshade_red,None,None,None,None,None,None,None,[GM] Red Orb,10,5.0,0.0,FFFF,7,1.0
640320,LevelUp_Reward_EV,Available to use upon reaching a certain level. The rewards inside the chest vary depending on how many Level Up Chests you have already opened. Right-click to open.,icon_item_event_weaponbox1,None,None,None,None,None,None,None,Level Up Chest,10,10.0,0.0,FFFF,7,1.0
640321,jexpCard_RestoreLastRank,Increases your character's remaining Class Level.{nl}Right-click to use.,icon_item_classexp_rollback,None,None,None,None,None,None,None,Class EXP Recovery Card (Last),0,0.0,0.0,FFFF,7,0.0
640322,Drug_DayQuest_Rand,Right-click to check contents.,siaulmapincomplete,None,None,None,None,None,None,None,Event Quest Documents,10,10.0,0.0,FFFF,7,1.0
640323,Drug_HP4,Restores 1470 HP immediately and additionally restores 1470 HP every 2 seconds over 15 seconds. Right-click to use. ,item_hp_oil_3,None,None,None,None,None,None,None,Large HP Potion,140,25.0,0.0,FFTF,7,7.0
640324,Drug_HP5,Restores 2205 HP immediately and additionally restores 2205 HP every 2 seconds over 15 seconds. Right-click to use. ,item_hp_oil_3,None,None,None,None,None,None,None,Huge HP Potion,280,25.0,0.0,FFTF,7,7.0
640325,Drug_SP4,Restores 490 SP immediately and additionally restores 490 SP every 2 seconds over 15 seconds. Right-click to use. ,item_sp_requid_3,None,None,None,None,None,None,None,Large SP Potion,432,25.0,0.0,FFTF,7,7.0
640326,Drug_SP5,Restores 735 SP immediately and additionally restores 735 SP every 2 seconds over 15 seconds. Right-click to use. ,item_sp_requid_3,None,None,None,None,None,None,None,Huge SP Potion,864,25.0,0.0,FFTF,7,7.0
640327,expCard_Max2,"Increases the EXP of your character by 1,188,337,767. Right-click to use.",icon_item_expcard,None,None,None,None,None,None,None,Lv 280 EXP Boost,0,0.0,0.0,FFFF,7,0.0
640329,Drug_RedApple100_TA_Recycle,Instantly restores 50% of max. HP. Additionally restores the other 50% of HP every 2 seconds over 11 seconds. Right-click to use. Cooldown of 20 seconds.{nl} Can be exchanged for 2 medals in the Exchange Shop.,icon_item_hpelixir,None,None,None,None,None,None,None,Elixir of HP Recovery (2 Medals),20,20.0,0.0,TTFT,7,30.0
640330,Drug_BlueApple100_TA_Recycle,Instantly restores 50% of max. SP. Additionally restores the other 50% of SP every 2 seconds over 11 seconds. Right-click to use. Cooldown of 20 seconds.{nl} Can be exchanged for 2 medals in the Exchange Shop.,icon_item_spelixir,None,None,None,None,None,None,None,Elixir of SP Recovery (2 Medals),20,20.0,0.0,TTFT,7,30.0
640331,Leticia_expCard2,Adds 2686 Character EXP and 2668 Class EXP.{nl}Can be used from Lv. 5.,icon_item_expcard,None,None,None,None,None,None,None,Lv2 EXP Card,0,0.0,0.0,FFFT,7,0.0
640332,Leticia_expCard8,Adds 142150 Character EXP and 109455 Class EXP.{nl}Can be used from Lv. 100.,icon_item_expcard,None,None,None,None,None,None,None,Lv7 EXP Card,0,0.0,0.0,FFFT,7,0.0
640333,Leticia_expCard10,Adds 237943 Character EXP and 183216 Class EXP.{nl}Can be used from Lv. 150.,icon_item_expcard,None,None,None,None,None,None,None,Lv9 EXP Card,0,0.0,0.0,FFFT,7,0.0
640334,Leticia_expCard12,Adds 985061 Character EXP and 758496 Class EXP.{nl}Can be used from Lv. 210.,icon_item_expcard,None,None,None,None,None,None,None,Lv11 EXP Card,0,0.0,0.0,FFFT,7,0.0
640335,Leticia_expCard13,Adds 2420348 Character EXP and 1863583 Class EXP. Can be used from Lv. 250.,icon_item_expcard,None,None,None,None,None,None,None,Lv12 EXP Card,0,0.0,0.0,FFFT,7,0.0
640336,Leticia_expCard15,Adds 13189741 Character EXP and 10156100 Class EXP. Can be used from Lv. 300.,icon_item_expcard,None,None,None,None,None,None,None,Lv14 EXP Card,0,0.0,0.0,FFFT,7,0.0
640337,Drug_RedApple20,Instantly restores 20% of max. HP. {nl}Additionally restores the other 20% of HP every 2 seconds over 11 seconds. {nl}Right-click to use. Cooldown of 20 seconds.,icon_item_hpelixir_small,None,None,None,None,None,"[50187, 400064, 400065]",None,Small Elixir of HP Recovery,20,20.0,0.0,TTFT,7,3.0
640338,Drug_BlueApple20,Instantly restores 20% of max. SP. {nl}Additionally restores the other 20% of SP every 2 seconds over 11 seconds. {nl}Right-click to use. Cooldown of 20 seconds.,icon_item_spelixir_small,None,None,None,None,None,"[50188, 400066, 400067]",None,Small Elixir of SP Recovery,20,20.0,0.0,TTFT,7,3.0
640340,Leticia_LevelUpCard85,Increases character and class EXP. Can be used at level 85 and lower.,icon_item_old_card,None,None,None,None,None,None,None,Beginner Level-up Card,0,0.0,0.0,FFFT,7,0.0
640341,Leticia_LevelUpCard185,Increases character and class EXP. Can be used at level 185 and lower.,icon_item_old_card,None,None,None,None,None,None,None,Intermediate Level-up Card,0,0.0,0.0,FFFT,7,0.0
640342,Leticia_LevelUpCard280,Increases character and class EXP. Can be used at level 280 and lower.,icon_item_old_card,None,None,None,None,None,None,None,Advanced Level-up Card,0,0.0,0.0,FFFT,7,0.0
640343,Team_Battle_Potion1,"Increases attack +100, attack speed +80 and movement speed +3 for 10 minutes.{nl}Reduces damage received by 5%. Right-click to use. Cooldown 60 minutes.",icon_item_battle_potion_1,None,None,None,None,None,None,None,Battle Potion,0,3600.0,0.0,FFFF,7,10.0
640344,Team_Battle_Potion2,"Increases attack +100, attack speed +80 and movement speed +3 for 30 minutes.{nl}Reduces damage received by 5%. Right-click to use. Cooldown 60 minutes.",icon_item_battle_potion_2,None,None,None,None,None,None,None,Condensed Battle Potion,0,3600.0,0.0,FFFF,7,10.0
640345,Team_Battle_CRTATK_Potion1,Increases physical critical damage by 150 for 1 minute. Right-click to use. Cooldown of 120 seconds.,icon_item_potion_crtatk_1,None,None,None,None,None,None,None,Physical Critical Damage Potion,0,60.0,0.0,FFFF,7,15.0
640346,Team_Battle_CRTHR_Potion1,Increases your critical rate by 50 for 30 seconds. {nl}Right-click to use. Cooldown of 30 seconds.,icon_item_potion_crt_1,None,None,None,None,None,None,None,Critical Rate Potion,0,30.0,0.0,FFFF,7,15.0
640347,Team_Battle_SR_Potion1,Increases your AoE attack ratio by 1 for 1 minute. {nl}Right-click to use. Cooldown of 60 seconds.,icon_item_holywater_empty,None,None,None,None,None,None,None,AoE Attack Ratio Potion,0,60.0,0.0,FFFF,7,15.0
640349,Leticia_LevelUpCard330,Increases character and class EXP. Can be used at level 330 and lower.,icon_item_old_card,None,None,None,None,None,None,None,High Advanced Level-up Card,0,0.0,0.0,FFFT,7,0.0
640350,GIMMICK_Drug_HPSP2_DLC,Restores your HP and SP by 480 every 2 seconds for 15 seconds. Right-click to use. Cooldown of 100 seconds.,item_hpsp_potion_2,None,None,None,None,None,None,None,Keista Restoration Potion Lv2,0,100.0,0.0,FFFT,7,20.0
640351,GIMMICK_Drug_PMATK2_DLC,Increases +76 physical attack and +70 magic attack for 3 minutes. Right-click to use. Cooldown time 180 seconds.,icon_item_drug_agi2,None,None,None,None,None,None,None,Keitrys Bravery Potion,0,180.0,0.0,FFFT,7,10.0
640352,GIMMICK_Drug_Regeneration,Increases HP recovery by 800 for 3 minutes. Right-click to use. Cooldown 180 seconds.,icon_item_drug_hpreg_1,None,None,None,None,None,None,None,Keitrys Regeneracy Potion,0,180.0,0.0,FFFF,7,10.0
640353,GIMMICK_Drug_Curse,"When attacking an enemy, gives 10% chance of applying a curse of elemental damage. The curse adds one of four - Fire, Ice, Poison, Lightning - random elemental damage to the target and it will take 1500-2500 damage each second for 6 seconds. Right-click to use. Cooldown 180 seconds.",icon_item_drug_curse_1,None,None,None,None,None,None,None,Keitrys Elemental Curse Potion,0,180.0,0.0,FFFF,7,10.0
640354,GIMMICK_Drug_Elements,"Property damage is temporarily increased by 200 for a randomly chosen property between Fire, Ice, Lightning and Earth properties. Potion's effects last for 2 minutes. Right-click to use. Cooldown of 180 seconds.",icon_item_drug_attr_1,None,None,None,None,None,None,None,Keitrys Elemental Enhance Potion,0,180.0,0.0,FFFF,7,10.0
640355,Drug_MSPD2_1h_NR,Increases your movement speed by 2 for 1 hour. {nl}Right-click to use. Cooldown of 300 seconds.,item_speed_requid_1,None,None,None,None,None,None,None,Movement Speed Potion,25,300.0,0.0,TTTT,7,5.0
640356,expCard_Max3,"Increases the EXP of your character by 558,595,825. Right-click to use.",icon_item_expcard,None,None,None,None,None,None,None,Lv 250 EXP Boost,0,0.0,0.0,FFFF,7,0.0
640358,Achieve_2017_Halloween1,"스푸키 세이비어"" 칭호를 얻을 수 있는 칭호 아이템입니다. 아이템 우클릭으로 사용하여 칭호를 획득할 수 있습니다.""",icon_item_holyark,None,None,None,None,None,None,None,Title - Dungeon Creeper,0,0.0,0.0,FFFT,7,0.0
640359,Achieve_2017_Halloween2,"나이트메어 세이비어"" 칭호를 얻을 수 있는 칭호 아이템입니다. 아이템 우클릭으로 사용하여 칭호를 획득할 수 있습니다.""",icon_item_holyark,None,None,None,None,None,None,None,Title - Certified Trick-or-Treater,0,0.0,0.0,FFFT,7,0.0
640360,test_expCard_Max,"Increases the EXP of your character by 974,470,022. Right-click to use.",icon_item_expcard,None,None,None,None,None,None,None,[Kupole] EXP Booster,0,0.0,0.0,FFFT,7,0.0
640361,test_jexpCard_UpRank8,Increases a character's class level of rank 7 to level 15. Can only be used during rank 7. Right-click to use.,icon_item_expcard8,None,None,None,None,None,None,None,[Kupole] Rank 8 Card,0,0.0,0.0,FFFT,7,0.0
640362,jexpCard_UpRank10,,None,None,None,None,None,None,None,None,No Function,0,0.0,0.0,FFFF,7,0.0
640363,Drug_Event_Looting_Potion,Increases Looting Chance by 100 for 30 minutes. Right-click to use. Cooldown of 30 minutes.{nl}- Cannot be stacked with other Looting Chance potions.,icon_item_looting_potion_01,None,None,None,None,None,None,None,Looting Chance Potion,25,1800.0,0.0,FFFT,7,5.0
640364,Drug_Fortunecookie_14d,"Increases EXP gains, movement speed and max. HP with each stack. Maximum of 5 stacks.",icon_item_fortunecookie,None,None,None,None,None,None,None,Fortune Cookie (14 Days),0,10.0,1209600.0,FFFF,7,0.0
640365,Drug_Looting_Potion_100,Increases looting chance by 100 for 60 minutes. Right-click to use. Cooldown of 60 minutes.{nl}- Cannot be stacked with other looting chance potion.,item_icon_luckypotion_100,None,None,None,None,None,None,None,Looting Chance: 100,25,3600.0,0.0,TTFT,7,1.0
640366,Drug_Looting_Potion_300,Increases looting chance by 300 for 60 minutes. Right-click to use. Cooldown of 60 minutes.{nl}- cannot be stacked with other looting chance potion.,item_icon_luckypotion_300,None,None,None,None,None,None,None,Looting Chance: 300,25,3600.0,0.0,TTFT,7,1.0
640367,Drug_Looting_Potion_500,Increases looting chance by 500 for 60 minutes. Right-click to use. Cooldown of 60 minutes.{nl}- Cannot be stacked with other looting chance potion.,item_icon_luckypotion_500,None,None,None,None,None,[50194],None,Looting Chance: 500,25,3600.0,0.0,TTFT,7,1.0
640368,Potion_Demon_DMG_UP,"Increases damage to Devil type boss monsters by 100% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_ability_down_potion5,None,None,None,None,None,[50182],[40042],Goddess' Retribution Potion: Devil,0,30.0,0.0,TTTT,7,10.0
640369,Potion_MIX_DMG_UP,"Increases damage to Mutant type boss monsters by 100% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_ability_down_potion3,None,None,None,None,None,[50183],[40043],Goddess' Retribution Potion: Mutant,0,30.0,0.0,TTTT,7,10.0
640370,Potion_Bug_DMG_UP,"Increases damage to Insect type boss monsters by 100% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_ability_down_potion4,None,None,None,None,None,[50184],[40044],Goddess' Retribution Potion: Insect,0,30.0,0.0,TTTT,7,10.0
640371,Potion_Plant_DMG_UP,"Increases damage to Plant type boss monsters by 100% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_ability_down_potion1,None,None,None,None,None,[50185],[40045],Goddess' Retribution Potion: Plant,0,30.0,0.0,TTTT,7,10.0
640372,Potion_Wild_DMG_UP,"Increases damage to Beast type boss monsters by 100% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_ability_down_potion2,None,None,None,None,None,[50186],[40046],Goddess' Retribution Potion: Beast,0,30.0,0.0,TTTT,7,10.0
640373,Potion_Demon_DMG_DOWN,Reduces damage received from Devil type boss monsters by 50% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_ability_up_potion5,None,None,None,None,None,None,[40047],Goddess' Aegis Potion: Devil,0,60.0,0.0,TTTT,7,10.0
640374,Potion_MIX_DMG_DOWN,Reduces damage received from Mutant type boss monsters by 50% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_ability_up_potion3,None,None,None,None,None,None,[40048],Goddess' Aegis Potion: Mutant,0,60.0,0.0,TTTT,7,10.0
640375,Potion_Bug_DMG_DOWN,Reduces damage received from Insect type boss monsters by 50% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_ability_up_potion4,None,None,None,None,None,None,[40049],Goddess' Aegis Potion: Insect,0,60.0,0.0,TTTT,7,10.0
640376,Potion_Plant_DMG_DOWN,Reduces damage received from Plant type boss monsters by 50% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_ability_up_potion1,None,None,None,None,None,None,[40050],Goddess' Aegis Potion: Plant,0,60.0,0.0,TTTT,7,10.0
640377,Potion_Wild_DMG_DOWN,Reduces damage received from Beast type boss monsters by 50% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_ability_up_potion2,None,None,None,None,None,None,[40051],Goddess' Aegis Potion: Beast,0,60.0,0.0,TTTT,7,10.0
640381,Potion_Demon_Low_DMG_UP,"Increases damage to Devil type boss monsters by 50% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_low_ability_down_potion5,None,None,None,None,None,None,[40068],Hero's Retribution Potion: Devil,0,30.0,0.0,TTTT,7,5.0
640382,Potion_MIX_Low_DMG_UP,"Increases damage to Mutant type boss monsters by 50% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_low_ability_down_potion3,None,None,None,None,None,None,[40069],Hero's Retribution Potion: Mutant,0,30.0,0.0,TTTT,7,5.0
640383,Potion_Bug_Low_DMG_UP,"Increases damage to Insect type boss monsters by 50% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_low_ability_down_potion4,None,None,None,None,None,None,[40070],Hero's Retribution Potion: Insect,0,30.0,0.0,TTTT,7,5.0
640384,Potion_Plant_Low_DMG_UP,"Increases damage to Plant type boss monsters by 50% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_low_ability_down_potion1,None,None,None,None,None,None,[40071],Hero's Retribution Potion: Plant,0,30.0,0.0,TTTT,7,5.0
640385,Potion_Wild_Low_DMG_UP,"Increases damage to Beast type boss monsters by 50% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_low_ability_down_potion2,None,None,None,None,None,None,[40072],Hero's Retribution Potion: Beast,0,30.0,0.0,TTTT,7,5.0
640386,Potion_Demon_Low_DMG_DOWN,Reduces damage received from Devil type boss monsters by 25% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_low_ability_up_potion5,None,None,None,None,None,None,[40073],Hero's Aegis Potion: Devil,0,60.0,0.0,TTTT,7,5.0
640387,Potion_MIX_Low_DMG_DOWN,Reduces damage received from Mutant type boss monsters by 25% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_low_ability_up_potion3,None,None,None,None,None,None,[40074],Hero's Aegis Potion: Mutant,0,60.0,0.0,TTTT,7,5.0
640388,Potion_Bug_Low_DMG_DOWN,Reduces damage received from Insect type boss monsters by 25% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_low_ability_up_potion4,None,None,None,None,None,None,[40075],Hero's Aegis Potion: Insect,0,60.0,0.0,TTTT,7,5.0
640389,Potion_Plant_Low_DMG_DOWN,Reduces damage received from Plant type boss monsters by 25% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_low_ability_up_potion1,None,None,None,None,None,None,[40076],Hero's Aegis Potion: Plant,0,60.0,0.0,TTTT,7,5.0
640390,Potion_Wild_Low_DMG_DOWN,Reduces damage received from Beast type boss monsters by 25% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_low_ability_up_potion2,None,None,None,None,None,None,[40077],Hero's Aegis Potion: Beast,0,60.0,0.0,TTTT,7,5.0
640391,Potion_Demon_Low_DMG_UP_Mine,"Increases damage to Devil type boss monsters by 50% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_low_ability_down_potion5,None,None,None,None,None,None,None,Hero's Retribution Potion: Devil (Feud),0,30.0,0.0,FFTT,7,5.0
640392,Potion_MIX_Low_DMG_UP_Mine,"Increases damage to Mutant type boss monsters by 50% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_low_ability_down_potion3,None,None,None,None,None,None,None,Hero's Retribution Potion: Mutant (Feud),0,30.0,0.0,FFTT,7,5.0
640393,Potion_Bug_Low_DMG_UP_Mine,"Increases damage to Insect type boss monsters by 50% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_low_ability_down_potion4,None,None,None,None,None,None,None,Hero's Retribution Potion: Insect (Feud),0,30.0,0.0,FFTT,7,5.0
640394,Potion_Plant_Low_DMG_UP_Mine,"Increases damage to Plant type boss monsters by 50% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_low_ability_down_potion1,None,None,None,None,None,None,None,Hero's Retribution Potion: Plant (Feud),0,30.0,0.0,FFTT,7,5.0
640395,Potion_Wild_Low_DMG_UP_Mine,"Increases damage to Beast type boss monsters by 50% for 10 sec.{nl}Cooldown 30 sec.{nl}Does not stack with other Rage, Retribution Potions.",icon_item_low_ability_down_potion2,None,None,None,None,None,None,None,Hero's Retribution Potion: Beast (Feud),0,30.0,0.0,FFTT,7,5.0
640396,Potion_Demon_Low_DMG_DOWN_Mine,Reduces damage received from Devil type boss monsters by 25% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_low_ability_up_potion5,None,None,None,None,None,None,None,Hero's Aegis Potion: Devil (Feud),0,60.0,0.0,FFTT,7,5.0
640397,Potion_MIX_Low_DMG_DOWN_Mine,Reduces damage received from Mutant type boss monsters by 25% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_low_ability_up_potion3,None,None,None,None,None,None,None,Hero's Aegis Potion: Mutant (Feud),0,60.0,0.0,FFTT,7,5.0
640398,Potion_Bug_Low_DMG_DOWN_Mine,Reduces damage received from Insect type boss monsters by 25% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_low_ability_up_potion4,None,None,None,None,None,None,None,Hero's Aegis Potion: Insect (Feud),0,60.0,0.0,FFTT,7,5.0
640399,Potion_Plant_Low_DMG_DOWN_Mine,Reduces damage received from Plant type boss monsters by 25% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_low_ability_up_potion1,None,None,None,None,None,None,None,Hero's Aegis Potion: Plant (Feud),0,60.0,0.0,FFTT,7,5.0
640400,Potion_Wild_Low_DMG_DOWN_Mine,Reduces damage received from Beast type boss monsters by 25% for 30 sec.{nl}Cooldown 60 sec.{nl}Does not stack with other Aegis Potions.,icon_item_low_ability_up_potion2,None,None,None,None,None,None,None,Hero's Aegis Potion: Beast (Feud),0,60.0,0.0,FFTT,7,5.0
640401,First_Grade_Buff_Stone,"The Oracle Master built many gadgets in order to release the life force of monsters that accumulated over time in the Other Dimension, of which the Dimensional Incense Burner is one.{nl} {nl}Using the Dimensional Incense Burner will grant you and those around you many beneficial effects.",icon_item_dimensional_censer,None,None,None,None,None,None,None,Dimensional Incense Burner,0,86400.0,604800.0,FFFF,7,5.0
640402,Vernike_Drug_HPSP,Restores 1234 HP and 617 SP every 2 seconds. {nl}224 HP and SP are restored over 15 seconds. {nl}Right-click to use. Cooldown 100 seconds.,icon_item_vernike_potion,None,None,None,None,None,None,None,Dimensional Potion,0,100.0,0.0,FFFT,7,30.0
640405,Drug_RedApple20_PC,Instantly restores 20% of max. HP. {nl}Additionally restores the other 20% of HP every 2 seconds over 11 seconds. {nl}Right-click to use. Cooldown of 20 seconds.,icon_item_random_hpellixerbox_pp,None,None,None,None,None,None,None,[PP] Small Elixir of HP Recovery ,20,20.0,0.0,FFFT,7,3.0
640406,Drug_BlueApple_PC,Instantly restores 20% of max. SP. {nl}Additionally restores the other 20% of SP every 2 seconds over 11 seconds. {nl}Right-click to use. Cooldown of 20 seconds.,icon_item_random_spellixerbox_pp,None,None,None,None,None,None,None,[PP] Small Elixir of SP Recovery ,20,20.0,0.0,FFFT,7,3.0
640410,Drug_Looting_Potion_100_pc,Increases looting chance by 300 for 60 minutes. Right-click to use. Cooldown of 60 minutes.{nl}- cannot be stacked with other looting chance potion.,icon_item_pp_looting300,None,None,None,None,None,None,None,[PP] Looting Chance: 300,25,3600.0,0.0,FFFT,7,1.0
640411,jexpCard_UpRank11,,None,None,None,None,None,None,None,None,No Function,0,0.0,0.0,FFFF,7,0.0
640412,Drug_RedApple100_TA_Event_Team_Trade,Instantly restores 50% of your maximum HP. Additionally restores the other 50% of HP every 2 seconds over 11 seconds.{nl}Right-click to use. Cooldown of 20 seconds.,icon_item_hpelixir,None,None,None,None,None,None,None,[Event] Elixir of HP Recovery,20,20.0,0.0,FFFT,7,30.0
640413,Drug_BlueApple100_TA_Event_Team_Trade,Instantly restores 50% of your maximum SP. Additionally restores the other 50% of SP every 2 seconds over 11 seconds.{nl}Right-click to use. Cooldown of 20 seconds.,icon_item_spelixir,None,None,None,None,None,None,None,[Event] Elixir of SP Recovery,20,20.0,0.0,FFFT,7,30.0
640417,Drug_RedApple20_Colony_Support_Team_Trade,Instantly restores 20% of max. HP. Additionally restores 20% of HP every 2 seconds over 11 seconds. Right-click to use. Cooldown of 20 seconds.{nl}Will be automatically deleted at the end of the event period.,icon_item_hpelixir_small,None,None,None,None,None,None,None,[GTW Event] Small Elixir of HP Recovery ,20,20.0,0.0,FFFT,7,30.0
640418,Drug_BlueApple20_Colony_Support_Team_Trade,Instantly restores 20% of max. SP. Additionally restores 20% of SP every 2 seconds over 11 seconds. Right-click to use. Cooldown of 20 seconds.{nl}Will be automatically deleted at the end of the event period.,icon_item_spelixir_small,None,None,None,None,None,None,None,[GTW Event] Small Elixir of SP Recovery ,20,20.0,0.0,FFFT,7,30.0
640419,Drug_Alche_HP15_Colony_Support_Team_Trade,Instantly restores 2765 HP. Additionally restores 2765 HP every 2 seconds over 15 seconds. Right-click to use. Cooldown of 30 seconds.{nl}Will be automatically deleted at the end of the event period.,icon_item_hp_alche,None,None,None,None,None,None,None,[GTW Event] Lv 15 Condensed HP Potion,32,30.0,0.0,FFFT,7,15.0
640420,Drug_Alche_SP15_Colony_Support_Team_Trade,Instantly restores 918 HP. Additionally restores 918 HP every 2 seconds over 15 seconds. Right-click to use. Cooldown of 30 seconds.{nl}Will be automatically deleted at the end of the event period.,icon_item_sp_alche,None,None,None,None,None,None,None,[GTW Event] Lv 15 Condensed SP Potion,24,30.0,0.0,FFFT,7,10.0
