$ID,$ID_NAME,Description,Icon,Name,Type
152010,npc_blackmarket_npc,,None,블랙마켓 전용 오브젝트,2
152011,npc_pilgrim_stump,,None,나무 그루터기,2
152012,npc_pilgrim_branch,,None,앙상한 나무,2
152013,npc_pilgrim_tree,,None,신성한 나무,2
152014,catacomb_skull_1,,None,해골더미_1,2
152015,catacomb_skull_2,,None,해골더미_2,2
152016,catacomb_skull_3,,None,해골더미_3,2
152017,npc_flower1_1,,None,좀 큰 꽃다발1,2
152018,npc_flower2_1,,None,좀 큰 꽃다발2,2
152019,TreasureBox1_1,,None,좀 작은 보물 상자,2
152020,npc_pilgrim_board_1,,None,좀 큰 부서진 알림판,2
152021,farm_47_scorpio,,None,수면중인 스콜피오,2
152022,rokas_pot3_small,,None,작은 항아리,2
152023,farm47_statue_zemina_small,,None,작은 여신상,2
152024,npc_rokas_cube2,,None,협곡지대 결계 사슬,2
152025,npc_rokas_8,,None,협곡지대 장치 8,2
152026,dirt_heal_4,,None,유적지대37 단단한 흙더미,2
152027,stone_monument2_1,,None,유적지대 임시 문헌2,2
152028,remains37_stones,,None,유적지대 임시 돌무더기,2
152029,thorn_gateway_2_1,,None,유적지대 임시 덩굴,2
152030,monument_01,,None,유적지대_비석01,2
152031,monument_02,,None,유적지대_비석02,2
152032,monument_03,,None,유적지대_비석03,2
152033,monument_04,,None,유적지대_비석04,2
152034,monument_05,,None,유적지대_비석05,2
152035,plate_01,,None,금속판01,2
152036,plate_02,,None,금속판02,2
152037,plate_03,,None,금속판03,2
152038,vine_01,,None,바닥덩굴,2
152039,pagoda_01,,None,돌탑,2
152040,workdesk_01,,None,작업대,2
152041,remains_vine_01,,None,유적지대용 덩굴,2
152042,pagoda_02,,None,돌탑2,2
152043,pagoda_03,,None,돌탑3,2
152044,rope,,None,유적지대 밧줄,2
152045,vine_02,,None,바닥덩굴2,2
152046,pagoda_04,,None,돌탑4,2
152047,vine_03,,None,바닥덩굴3,2
152048,npc_Fireload,,None,NPC_파이어로드,2
152049,flash_29_blank_npc,,None,석화도시용 빈 NPC,2
152050,Onion_npc,,None,NPC_케파_임시용,2
152051,HiddenTrigger6_1,,None,석화서리용 히든트리거,2
152052,poison_crystal_03,,None,변형 나무뿌리 수정_임시용,2
152053,stone_heap01,,None,석화벽01,2
152054,stone_heap02,,None,석화벽02,2
152055,soul_gathering_mchn_1,,None,영혼집약기1,2
152056,soul_gathering_mchn_2,,None,영혼집약기2,2
152057,noshadow_npc_big,,None,그림자없는 NPC_키큼,2
152058,npc_archaeologist_m_01,,None,사학자(남)01,2
152059,npc_archaeologist_m_02,,None,사학자(남)02,2
152060,npc_archaeologist_m_03,,None,사학자(남)03,2
152061,npc_archaeologist_m_04,,None,사학자(남)04,2
152062,npc_historian_odel_3,,None,사학자(여)02,2
152063,thorn_rock_2,,None,바위_순례자의길,2
152064,npc_pilgrim_f_2,,None,순례자(여)_02,2
152065,npc_pilgrim_f_3,,None,순례자(여)_03,2
152066,pilgrim_trap_01,,None,순례자의 길 몬스터 덫,2
152067,npc_cart2,,None,빈수레_연안요새,2
152068,Stone01_NoObb,,None,obb 없는 돌,2
152069,npc_pilgrim_shrine_NoObb,,None,obb 없는 성소 오브젝트,2
152070,soul_gathering_mchn_2_1,,None,영혼집약기2_1,2
152071,soul_gathering_mchn_2_2,,None,영혼집약기2_2,2
152072,soul_gathering_mchn_3,,None,영혼집약기3,2
152073,soul_gathering_mchn_4,,None,영혼집약기4,2
152074,Infroholder_mage_green_npc,,None,NPC_초록 인프로홀더 주술사,2
152075,npc_goddess_dalia,,None,여신 달리아,2
152076,HiddenWall_10_200_200,,None,,2
152077,npc_zachariel_cube_0,,None,왕릉 큐브_0,2
152078,velniasprison_warp_mini,,minimap_portal,공간이동 마법진(미니),2
152079,npc_3cmlake_27_riddle_device,,None,수반 시설,2
152080,npc_3cmlake_27_bracken_leaves,,None,수초,2
152081,npc_Underaqueduct_Gimmick,,None,머즈루스 마력 덩어리,2
152082,npc_Underaqueduct_Pc_Life_1,,None,PC 카운트1,2
152083,npc_Underaqueduct_Pc_Life_2,,None,PC 카운트2,2
152084,npc_Underaqueduct_Skill_Gimmick,,None,머즈루스 마력 수정,2
153000,npc_matron_aquamarine,,None,중년부인(아쿠아마린),2
153001,npc_matron_blue,,None,중년부인(블루),2
153002,npc_matron_darkbrown,,None,중년부인(다크브라운),2
153003,npc_matron_pink,,None,중년부인(핑크),2
153004,npc_matron_purple,,None,중년부인(퍼플),2
153005,npc_kristina,,minimap_man_companion,크리스티나,2
153006,npc_gele_57_1_cablecar,,None,케이블카,2
153007,npc_gele_57_2_cablecar,,None,겔리 고원 케이블카,2
153008,npc_huevillage58_1_cablecar,,None,폴가람 케이블카,2
153009,npc_rokas27_cablecar,,None,아크멘스 능선 케이블카,2
153010,npc_mission_gele_01_cablecar,,None,겔리 고원 미션 케이블카,2
153011,npc_bramble_root,,None,브람블의 뿌리,2
153012,mission_chaple_02,,None,성당 게이트,2
153013,npc_cauldron,,None,연금술 솥,2
153014,BOOK_02,,None,책,2
153015,npc_foot_hold,,None,대성당 발판,2
153016,npc_pilgrim_tree_Q,,None,신성한 나무(obb있는 버전),2
153017,npc_cathedral_device_01,,None,대성당 장치1,2
153018,npc_cathedral_device_02,,None,대성당 장치2,2
153019,npc_pollution_altar,,None,오염된 제단,2
153020,pilgrim_statue_01,,None,순례자 석상,2
153021,pilgrim_flower_01,,None,헌화된 꽃,2
153022,Hiddennpc_move02,,None,,2
153023,Hiddennpc_move03,,None,,2
153024,npc_coffin,,None,자카리엘 왕의 석관,2
153025,npc_plant_repress_L,,None,몬스터 증식 억제 장치,2
153026,npc_plant_repress_S,,None,몬스터 증식 억제 장치,2
153027,siau_fence_02,,None,샤울레이 울타리,2
153028,HiddenWall_10_170_300,,None,,2
153031,blank_npc_noshadow,,None,빈 NPC,2
153032,npc_zachariel,,None,자카리엘 왕의 영혼,2
153036,f_katyn_owl02_Q,,None,부엉이 조각상,2
153037,f_katyn_owl03_Q,,None,부엉이 조각상,2
153038,f_katyn_owl04_Q,,None,부엉이 조각상,2
153039,npc_bramble_root_m,,None,브람블의 뿌리,2
153040,npc_historian_odel_2,,None,사학자(여),2
153041,farm47_sack_01,,None,곡식 자루,2
153042,farm47_power_01,,None,동력기,2
153043,farm47_warehouse_01,,None,창고 입구,2
153044,farm47_chair_01,,None,수레 가마,2
153045,farm47_dryer_01,,None,식품 건조기,2
153046,farm47_dandelion_01,,None,활짝 핀 민들레,2
153048,farm47_circle_02,,None,깨진 마법진,2
153049,farm47_wing_01,,None,여신상의 날개,2
153050,farm47_goddess_head_01,,None,여신상의 머리,2
153051,rokas_Shnayim,,None,NPC 쉬나임,2
153053,npc_zachariel_head_03,,None,왕릉 비석03(파랑),2
153054,siauliai_grass_1_blue,,None,잎이 넓은 덤불_블루,2
153055,rokas_pots,,None,작은 항아리,2
153056,cart_empty_obb,,None,빈수레_충돌박스있음,2
153057,LOST_PAPER_2,,None,떨어진종이_팔랑,2
153058,npc_bramble_root_s,,None,브람블의 뿌리,2
153059,closing_device_m,,None,폐쇄장치,2
153060,pillarobb_crystal_Q,,None,검은 수정,2
153061,npc_rokas_5_HE,,None,협곡지대 장치 4,2
153062,d_under69_obj,,None,분수대,2
153063,firetower_device_01_Q,,None,마력 안정화 장치,2
153064,Firetower_Offense_Q,,None,마기 정화장치,2
153065,firetower_valve_Q,,None,마력 밸브,2
153067,npc_thorn_flower_yellow,,None,밝은 가시 꽃,2
153068,npc_thorn_bigflower_yellow,,None,큰 밝은 가시 꽃,2
153069,Link_stone_small,,None,교감의 마법석,2
153070,bube_flag1_Q,,None,부베족 깃발,2
153090,house1,,None,집,2
153091,npc_goddess_Laima_prison,,None,갇힌 라이마,2
153092,npc_giltine_weapon,,None,무기든 길티네,2
153093,f_3cmlake_bigleaf,,None,호수 잎사귀,2
153094,gargoyle_statue,,None,가고일 석상,2
153095,f_bracken_63_3_elt,,None,엘레베이터,2
153096,GuildHouseObject,,None,,2
153097,d_abbey_64_1_handle,,None,손잡이,2
153098,d_abbey_64_1_sack,,None,자루,2
153099,d_abbey_64_1_wood,,None,나무판,2
153100,d_abbey_64_1_box,,None,박스,2
153101,Firetower_GateOpen_Q,,None,마법사의 탑 게이트,2
153102,d_abbey_64_1_elt2,,None,노바하 엘리베이터,2
153103,PrisonWire,,None,철조망,2
153104,PrisonWire2,,None,철조망2,2
153105,npc_orb1_Q,,None,구슬,2
153106,thorn_rock_Q,,None,바위(obstarcle있는 버전),2
153107,f_bracken_63_1_elt,,None,코루 숲 엘리베이터,2
153108,npc_f_bracken_63_1_flume,,None,과일배2,2
153109,orsha_m_3,,None,오르샤 주민 남3,2
153110,orsha_m_4,,None,오르샤 주민 남4,2
153111,orsha_f_3,,None,오르샤 주민 여3,2
153112,f_bracken_63_2_elt,,None,크니도스 숲 케이블 카,2
153113,d_abbey_64_2_elt,,None,노바하 별관 엘리베이터,2
153114,d_abbey_64_3_elt,,None,노바하 본원 엘리베이터,2
153115,npc_big_bracken,,None,거대 고사리,2
153116,npc_bracken,,None,고사리,2
153117,npc_gate,,None,창고문,2
153118,incomplete_kruvina,,None,불완전한 크루비나,2
153119,npc_roze,,None,로제,2
153120,suspicious_wizard,,None,의문의 마법사,2
153121,npc_orsha_soldier_bugle_m,,None,오르샤 나팔 병사,2
153122,orsha_wood1,,None,오르샤 나무1,2
153123,orsha_wood2,,None,오르샤 나무2,2
153124,orsha_wood3,,None,오르샤 나무3,2
153125,orsha_wood4,,None,오르샤 나무4,2
153126,orsha_wood5,,None,오르샤 나무5,2
153127,fedimian_bridge,,None,페디미안 다리,2
153128,sheepdog_black,,None,라쉬,2
153129,d_castle_67_1_elt,,None,캐슬 엘리베이터 1,2
153130,d_castle_67_2_elt,,None,캐슬 엘리베이터 2,2
153131,alchemist_table_1,,None,연금술 테이블1,2
153132,alchemist_table_2,,None,연금술 테이블2,2
153133,workdesk_02,,None,작업대,2
153134,pilgrim_shrine2,,None,게나르 비석,2
153135,d_underfortress_68_2_elt,,None,시카리오스 이동장치,2
153136,3cm_bucket_stuff_red,,None,오염된 물통,2
153137,firetower_valve_02,,None,보호막 장치,2
153138,Firetower_Defense_Q,,None,마법사의 탑 디펜스,2
153139,npc_PremierEminent,,None,프리미어 에미넌트,2
153142,npc_nun_1,,None,수녀 1,2
153143,npc_nun_2,,None,수녀 2,2
153144,npc_kupole_3_3D,,None,큐폴3_3D,2
153145,coral_stuff03,,None,푸른 산호,2
153146,coral_stuff04,,None,산호 수레,2
153147,coral_stuff05,,None,붉은 산호,2
153148,npc_table_WIZ,,None,위저드 튤러스,2
153149,Stone04,,None,돌,2
153150,npc_pollution_altar_s,,None,오염된 제단,2
153151,npc_stake_stockades,,None,방책,2
153155,npc_figurine,,None,저주 받은 조각상,2
153156,npc_telepty_device,,None,텔레파시 장치,2
153157,npc_figurine_device,,None,감시구,2
153158,npc_stake_stockades_01,,None,방책,2
153160,Stone04_1,,None,돌,2
153161,extra_tomb_no_obb,,None,임시 위령비(obb 없는 버전),2
153162,monument_03_midle,,None,유적지대_비석03(중간 사이즈,2
153163,npc_plaguedoctor_m,,None,플레이그 닥터 마스터의 제자,2
153164,npc_rytaswort,,None,기괴한 꽃,2
153165,npc_dorong,,None,도룡이,2
153167,stonepillar_1_no_obb,,None,석재 1(obb 없는 버전),2
153168,remains_vine_01_S,,None,유적지대용 덩굴(작은 버전),2
153169,npc_INQ_master,,minimap_man_cleric,인퀴지터 마스터,2
153170,npc_ENC_master,,minimap_man_scout,인챈터 마스터,2
153171,npc_SAG_master,,minimap_man_wizard,세이지 마스터,2
153172,npc_DAO_master,,minimap_man_wizard,도사 마스터,2
153173,npc_MIKO_master,,minimap_man_cleric,무녀 마스터,2
153174,npc_KANU_master,,minimap_man_cleric,신관,2
153175,bracken43_4_obj,,None,고사리 오브젝트,2
153176,npc_richboy,,None,도련님,2
153177,monument_05_small,,None,유적지대_비석05,2
153178,candle,,None,향초,2
153179,f_bracken_43_2_elt,,None,엘레베이터,2
153180,f_bracken_43_2_elt2,,None,엘레베이터,2
153181,f_bracken_43_4_elt,,None,엘레베이터,2
153182,npc_skill_misc_shop,,None,스킬 재료 상인,2
153183,npc_boss_kinghammer,,None,킹 해머,2
153184,npcl_abbey_device,,None,수도원 시설,2
153185,npc_whitetree_tree,,None,흰 나무,2
153186,npc_abbey_gear,,None,나르바스 사원 시설,2
153187,npc_3cmlake_riddle_device,,None,수수께끼 장치,2
153188,npc_abbey_secret_warp,,None,나르바스 수도원 시설,2
153189,npc_whitetrees_22_2_elt,,None,흰 나무 숲 엘리베이터,2
153190,npc_whitetrees_22_1_elt,,None,흰 나무 숲 22_1엘리베이터,2
153191,npc_whitetrees_22_3_elt,,None,흰 나무 숲 22_3엘리베이터,2
153192,maple_43_tree,,None,단풍숲 나무,2
153193,npc_BLM_master,,minimap_man_scout,불릿 마커 마스터,2
153194,npc_MTD_master,,minimap_man_master,마타도르 마스터,2
153195,npc_SHM_master,,minimap_man_wizard,섀도우맨서 마스터,2
153196,npc_ZLT_master,,minimap_man_cleric,질럿 마스터,2
153197,Hiddennpc_Q5,,None,,2
153198,npc_circle_trigger_blue,,None,고원 마법진 활성화 장치,2
153199,npc_circle_trigger_white,,None,고원 마법진 활성화 장치,2
153200,npc_circle_trigger_yellow,,None,고원 마법진 활성화 장치,2
153201,npc_RET_master,,minimap_man_master,레티아리 마스터,2
153202,npc_NAK_master,,minimap_man_master,낙무아이 마스터,2
153203,npc_ONM_master,,minimap_man_wizard,음양사 마스터,2
153204,f_nicopolis_pendulum,,None,UnvisibleName,2
153207,npc_PID_master,,minimap_man_archer,파이드 파이퍼 마스터,2
153208,npc_EXO_master,,minimap_man_cleric,엑소시스트 마스터,2
153209,npc_Velwriggler_blue,,None,푸른 벨리글러,2
153210,npc_Spector_gh_red,,None,붉은 어패리션,2
153211,npc_Sec_Spector_Gh,,None,초록 어패리션,2
153212,npc_Hallowventor,,None,할로우벤터,2
153213,WIZ_master_studente1,,None,위저드 니디아,2
153214,WIZ_master_studente2,,None,위저드 알도니,2
153215,WIZ_master_studente3,,None,위저드 아네,2
153216,npc_nicopolis_female1,,None,니코폴리스 주민(여),2
153217,npc_nicopolis_male1,,None,니코폴리스 주민(남),2
153218,npc_nicopolis_female2,,None,니코폴리스 주민2(여),2
153219,npc_nicopolis_male2,,None,니코폴리스 주민2(남),2
153220,npc_nicopolis_female3,,None,니코폴리스 주민3(여),2
153221,npc_nicopolis_male3,,None,니코폴리스 주민3(남),2
153222,npc_EXO_student,,None,엑소시스트 제자,2
153223,npc_owynia_dilben,,None,오위니아 딜벤,2
153224,npc_nicopolis_obj1,,None,니코폴리스 조형물1,2
153225,npc_nicopolis_obj2,,None,니코폴리스 조형물2,2
153226,npc_auguste_dupin,,None,오귀스트 뒤팽,2
153227,npc_nicopolis_guard_male,,None,니코폴리스 남자 경비병,2
153228,npc_nicopolis_guard_female,,None,니코폴리스 여자 경비병,2
153229,katyn_rock_mid,,None,바위,2
153230,f_dcapital_106_elt,,None,엘리베이터,2
153231,f_dcapital_105_elt,,None,엘리베이터,2
153232,f_nicopolis_81_2_elt,,None,엘리베이터,2
153233,f_nicopolis_81_3_elt,,None,니코폴리스 81_3엘리베이터,2
153234,d_limestonecave_71_1_elt,,None,바우바스 동굴 71_1엘리베이터,2
153235,npc_Lapflammer_statue,,None,라플래머 조각상,2
153236,npc_Lapezard_statue,,None,라페자드 조각상,2
153237,npc_Lapemiter_statue,,None,라페마이터 조각상,2
153238,npc_Lapeman_statue,,None,라페먼 조각상,2
153240,npc_nicopolis_obj3,,None,니코폴리스 조형물3,2
153241,npc_nicopolis_obj4,,None,이상한 조형물,2
154000,velniasprison_warp,,minimap_portal,공간이동 마법진,2
154001,velniasp_block,,None,,2
154002,npc_velniasp_mage,,None,포탈마법사,2
154003,npc_Blud,,None,마군주 블룻,2
154004,Hidden_pillar,,None,OBB기둥,2
154005,HiddenControl,,None,던전이벤트관리자,2
154006,fortress_rock,,None,요새 바위,2
154007,fd_Firetower_Offense,,None,마기 정화장치,2
154008,npc_valtrus,,None,발트러스,2
154009,crystal_vakarine,,None,바카리네 수정,2
154010,npc_vakarine_goddess,,None,여신 바카리네,2
154011,npc_kupole_1,,None,큐폴1,2
154012,npc_kupole_2,,None,큐폴2,2
154013,npc_kupole_3,,None,큐폴3,2
154014,npc_kupole_4,,None,큐폴4,2
154015,npc_kupole_5,,None,큐폴5,2
154016,npc_kupole_6,,None,큐폴6,2
154017,npc_ghost_soldier,,None,유령 병사,2
154018,npc_warehouse,,minimap_werehouse,창고지기,2
154019,npc_bocor_edita,,None,보코르 에디타,2
154020,npc_cryomancer_kostas,,None,크리오맨서 코스타스,2
154021,npc_CHR_sabina,,None,크로노맨서 사비나,2
154022,npc_ALC_saliamonas,,None,알케미스트 살리아모나스,2
154023,npc_flash_soldier_01,,None,석화된 경비병01,2
154024,npc_flash_male_01,,None,석화된 도굴꾼01,2
154025,flash_detector,,None,석화 탐지기,2
154026,npc_flash_soldier_02,,None,석화된 경비병02,2
154027,npc_flash_soldier_03,,None,석화된 경비병03,2
154028,npc_flash_soldier_04,,None,석화된 경비병04,2
154029,npc_flash_soldier_05,,None,석화된 경비병05,2
154030,npc_flash_male_02,,None,석화된 도굴꾼02,2
154031,npc_flash_male_03,,None,석화된 도굴꾼03,2
154032,npc_kaliss_karriat,,None,빌헬미나 캐리어트,2
154033,npc_kaliss_hans,,None,부관 한스,2
154034,npc_kaliss_soldier,,None,칼리스 기사단원,2
154035,npc_flash_box_1,,None,석화된 상자,2
154036,npc_flash_grass_1,,None,석화된 풀,2
154037,npc_flash_book_1,,None,석화된 책,2
154038,npc_flash_book_2,,None,석화된 종이,2
154039,klaipeda_square_statue,,minimap_goddess,클라페다 여신상,2
154040,npc_goddess_Laima,,None,여신 라이마,2
154041,npc_FD_defence_1,,None,프리던전 디펜스,2
154042,candlestick_02,,None,촛대02,2
154043,altar_bottom,,None,고대장치01,2
154044,statue_angel,,None,천사상01,2
154045,ground_crack,,None,갈라진 땅,2
154046,id_gate_npc,,None,인던입장NPC,2
154047,CrystalLight,,None,크리스탈 조명,2
154048,pigrim_fence,,None,필그림 펜스,2
154049,npc_Ihrmantas,,None,단원 이르만타스,2
154050,npc_Agatas,,None,순례자 아가타스,2
154051,npc_williya,,None,스콰이어 윌리야,2
154052,npc_Erikais,,None,파드너 에리카리스,2
154053,npc_Galius,,None,가일류스 르귄,2
154054,npc_Galius_follower_1,,None,르귄가의 가신1,2
154055,npc_Galius_follower_2,,None,르귄가의 가신2,2
154056,npc_Galius_follower_3,,None,르귄가의 가신3,2
154057,npc_Urbonas,,None,우르보나스,2
154058,npc_d_prison_62_elt,,None,엘리베이터01,2
154059,npc_d_prison_62_1_elt,,None,엘리베이터02,2
154060,npc_bonfire_Q1,,None,모닥불Q1,2
154061,npc_bonfire_Q2,,None,모닥불Q2,2
154062,npc_bonfire_Q3,,None,모닥불Q3,2
154063,npc_orsha_goddess,,minimap_goddess,아우슈리네 여신상,2
154064,Hiddennpc_Q1,,None,,2
154065,Hiddennpc_Q2,,None,,2
154066,Hiddennpc_Q3,,None,,2
154067,Hiddennpc_Q4,,None,,2
154068,npc_dog6,,None,잘리,2
154069,dialog_warp_npc_1,,minimap_portal,대화형 포탈NPC,2
154070,dialog_warp_npc_2,,minimap_portal,대화형 포탈NPC,2
154071,gid_star_stone_01,,None,스타스톤,2
154072,npc_goddess_zemina,,None,여신 제미나,2
154073,npc_IronGate,,None,대지의탑철문,2
154074,npc_gt_shop,,None,대지의 탑 상인,2
154075,npc_torchlight,,None,화로,2
154076,npc_et_zachariel_cube,,None,왕릉 큐브,2
154077,npc_et_firepuppet,,None,소환 주술인형,2
154078,npc_et_austeja_alter,,None,대지의 제단,2
154079,flibrary_block,,None,,2
154080,npc_giltine_weapon_flib,,None,무기든 길티네 환상도서관,2
154081,npc_ftower691_elt,,None,마탑이동장치691,2
154082,npc_LSCAVE551_CELVERKA_NPC,,None,프리스트 셀베카,2
154083,npc_ftower691_elt_1,,None,마탑이동장치691_1,2
154084,npc_fantasylibrary_arch_1,,None,환상도서관_이벤트_아치,2
154085,npc_fantasylibrary_brickfloor_1,,None,환상도서관_이벤트_돌바닥,2
154086,npc_vaivora_goddess,,None,여신 바이보라,2
154087,npc_agailla_flurry,,None,아가일라 플러리,2
154088,fl_crystal_red,,None,붉은 경계석,2
154089,fl_crystal_blue,,None,푸른 경계석,2
154090,fl_Altarcrystal,,None,붉은색 크리스탈,2
154091,KQ_poison_crystal_01,,None,키퀘용 나무뿌리 수정1,2
154092,KQ_poison_crystal_02,,None,키퀘용 나무뿌리 수정2,2
154093,KQ_npc_firepuppet,,None,키퀘용 주술인형,2
154094,Hiddennpc_KQ1,,None,,2
154095,Hiddennpc_KQ2,,None,,2
154096,Hiddennpc_KQ3,,None,,2
154097,Hiddennpc_KQ4,,None,,2
154098,TreasureBox_KQ1,,None,키퀘용 보물상자,2
154099,d_limestonecave_55_1_elt_1,,None,알렘빅이동장치,2
154100,rmg_crystal_1,,None,랜덤좌표수정1,2
154101,rmg_crystal_2,,None,랜덤좌표수정2,2
154102,npc_neringa,,None,네링가,2
154103,fantasylibrary_bookshelf_1,,None,환상도서관 책장1,2
154104,fantasylibrary_gear_1,,None,환상도서관 장치1,2
154105,d_fantasylibrary_runestone_1,,None,환상도서관 룬스톤1,2
154106,d_fantasylibrary_runestone_2,,None,환상도서관 룬스톤2,2
154107,d_fantasylibrary_runestone_3,,None,환상도서관 룬스톤3,2
154108,d_fantasylibrary_book_1,,None,환상도서관 책1,2
154109,d_fantasylibrary_book_2,,None,환상도서관 책2,2
154110,d_fantasylibrary_book_3,,None,환상도서관 책3,2
154111,d_fantasylibrary_desk_1,,None,환상도서관 책상1,2
154112,d_fantasylibrary_monument,,None,얼음 기둥,2
154113,npc_kupole_kaze_1,,None,큐폴 카제,2
154114,npc_agit_officer_supply_kingdom_1,,None,왕국 보급 장교,2
154115,npc_orb1_Boruta,,None,보루타 절규,2
154116,HiddenWall_60_60_500,,None,,2
154117,HiddenWall_40_40_500,,None,,2
154118,HiddenWall_25_25_500,,None,,2
154119,Event_FishingBox,,None,요하의 미꾸라지통,2
154120,npc_pajauta_1,,None,파야우타,2
154121,npc_MasterSheriff,,minimap_man_scout,셰리프 마스터,2
154122,npc_MasterMatross,,minimap_man_archer,매트로스 마스터,2
154123,npc_MasterArditi,,minimap_man_scout,아르디티 마스터,2
154124,npc_MasterTigerHunter,,minimap_man_archer,산포 마스터,2
154125,npc_kupole_7,,minimap_personal_house,큐폴7,2
154129,npc_washstand_1,,minimap_event_1,분수대,2
154130,npc_Ragana_shop,,minimap_event_1,마신 라가나의 환영,2
155000,npc_crystal_machine,,None,수정가공기계,2
155001,farm49_sapling,,None,신비한 묘목,2
155002,dirt_ground,,None,토양표본,2
155003,dirt_heal_2,,None,흙더미,2
155004,small_dandelion,,None,어린 민들레,2
155005,old_sack,,None,낡은 봇짐,2
155006,grape_vine_1,,None,포도 넝쿨,2
155007,grape_vine_4,,None,포도 넝쿨,2
155008,old_wooden_box,,None,나무 궤짝,2
155009,old_well,,None,낡은 우물,2
155010,tunnel_ent_1,,None,땅굴 입구1,2
155011,tunnel_ent_2,,None,땅굴 입구2,2
155012,leather_bag,,None,가죽 가방,2
155013,mine2_crystal_red,,None,붉은 크리스탈,2
155014,mine2_crystal_blue,,None,푸른 크리스탈,2
155015,mine2_crystal_yellow,,None,노란 크리스탈,2
155016,npc_rich_shaton,,None,고르드 샤튼,2
155017,npc_rich_baron,,None,아렐르노 남작,2
155018,npc_druid_m,,None,드루이드 남,2
155019,npc_druid_f,,None,드루이드 여,2
155020,m_crystal,,None,멜로디 크리스탈,2
155021,npc_rich_f,,None,귀족 소녀,2
155022,npc_rich_m,,None,귀족 남자,2
155023,npc_mushroom,,None,템파스 버섯,2
155024,Boss_Kubas_Head,,None,수수께끼의 기계장치,2
155025,Stone_pile,,None,임시 무덤,2
155026,dirt_heal_3,,None,협곡지대 흙더미,2
155027,pilgrim_heap_01,,None,식량 더미 (대),2
155028,pilgrim_heap_02,,None,식량 더미 (중),2
155029,pilgrim_heap_03,,None,식량 더미 (소),2
155030,pilgrim_heap_04,,None,식량 더미 (초소),2
155031,poison_crystal_01,,None,변형 나무뿌리 수정,2
155032,poison_crystal_02,,None,변형된 나무뿌리 수정 2,2
155033,npc_pilgrim_f_1,,None,순례자(여),2
155034,npc_pilgrim_m_1,,None,순례자 (남) 1 - 신규머리1,2
155035,npc_pilgrim_m_2,,None,순례자 (남) 2 - 신규머리2,2
155036,npc_pilgrim_m_3,,None,순례자 (남) 3 - 기존머리1,2
155037,npc_pilgrim_m_4,,None,순례자 (남) 4 - 기존머리2,2
155038,npc_pilgrim_m_5,,None,순례자 (남) 5 - 기존머리3,2
155039,npc_pilgrim_m_6,,None,순례자 (남) 6 - 기존머리4,2
155040,npc_husband_1_down,,None,평범한 남편 다운,2
155041,npc_village_male_a1_down,,None,마을 청년A3 다운,2
155042,npc_friar_01,,None,수도사1,2
155043,npc_friar_02,,None,수도사2,2
155044,npc_friar_03,,None,수도사3,2
155045,npc_friar_04,,None,수도사4,2
155046,npc_friar_05,,None,수도사5,2
155047,npc_friar_down01,,None,수도사3 다운,2
155048,npc_friar_down02,,None,수도사4 다운,2
155049,npc_abbot,,None,수도원장,2
155050,carpet,,None,카펫,2
155051,npc_circle_trigger,,None,고원 마법진 활성화 장치,2
155052,npc_vine2,,None,연출용 덩쿨,2
155053,npc_vine3,,None,연출용 덩쿨2,2
155055,tableland_tent,,None,고원 텐트,2
155056,black_stone,,None,검은 돌,2
155057,broken_bar,,None,부서진 철창,2
155058,f_orchard_34_2_slider,,None,워터슬라이드 배,2
155059,f_orchard_34_2_elevator,,None,거대과일숲_엘리베이터,2
155060,f_orchard_34_2_Flume,,None,과일배,2
155061,f_orchard_34_2_gate,,None,수로 문,2
155062,npc_SWD_sub_master,,minimap_man_master,소드맨 서브 마스터,2
155063,npc_PEL_sub_master,,minimap_man_master,펠타스타 서브 마스터,2
155064,npc_HLD_sub_master,,minimap_man_master,하이랜더 서브 마스터,2
155065,npc_HOP_sub_master,,minimap_man_master,하플라이트 서브 마스터,2
155066,npc_BAR_sub_master,,minimap_man_master,바바리안 서브 마스터,2
155067,npc_ROD_sub_master,,minimap_man_master,로델레로 서브 마스터,2
155068,npc_CAT_sub_master,,minimap_man_master,캐터프랙트 서브 마스터,2
155069,npc_WIZ_sub_master,,minimap_man_wizard,위저드 서브 마스터,2
155070,npc_PYR_sub_master,,minimap_man_wizard,파이로맨서 서브 마스터,2
155071,npc_CRY_sub_master,,minimap_man_wizard,크리오맨서 서브 마스터,2
155072,npc_PSY_sub_master,,minimap_man_wizard,사이코키노 서브 마스터,2
155073,npc_LIN_sub_master,,minimap_man_scout,링커 서브 마스터,2
155074,npc_THA_sub_master,,minimap_man_scout,쏘마터지 서브 마스터,2
155075,npc_WRC_sub_master,,minimap_man_wizard,엘리멘탈리스트 서브 마스터,2
155076,npc_ARC_sub_master,,minimap_man_archer,아처 서브 마스터,2
155077,npc_RAG_sub_master,,minimap_man_archer,레인저 서브 마스터,2
155078,npc_QRS_sub_master,,minimap_man_archer,쿼렐슈터 서브 마스터,2
155079,npc_SAP_sub_master,,minimap_man_archer,새퍼 서브 마스터,2
155080,npc_HUT_sub_master,,minimap_man_archer,헌터 서브 마스터,2
155081,npc_WUG_sub_master,,minimap_man_archer,무고사 서브 마스터,2
155082,npc_SCT_sub_master,,minimap_man_scout,스카우트 서브 마스터,2
155083,npc_CRL_sub_master,,minimap_man_cleric,클레릭 서브 마스터,2
