$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
643821,Gem_Doppelsoeldner_Zornhau,"[{""Stat"": ""\uc874\ud558\uc6b0 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc874\ud558\uc6b0 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc874\ud558\uc6b0 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\uc874\ud558\uc6b0 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,11006,존하우 젬,100,0.0,0.0,TTTT,12,0,1.0
643822,Gem_Doppelsoeldner_Redel,None,None,None,"[{""Stat"": ""\ub808\ub378 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,11007,레델 젬,100,0.0,0.0,TTTT,12,0,1.0
643823,Gem_Doppelsoeldner_Zucken,"[{""Stat"": ""\uce20\ucf04 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uce20\ucf04 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uce20\ucf04 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\uce20\ucf04 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,11008,츠켄 젬,100,0.0,0.0,TTTT,12,0,1.0
643824,Gem_Doppelsoeldner_Zwerchhau,"[{""Stat"": ""\uc988\ubc84\ud06c\ud558\uc6b0 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc988\ubc84\ud06c\ud558\uc6b0 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc988\ubc84\ud06c\ud558\uc6b0 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\uc988\ubc84\ud06c\ud558\uc6b0 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,11009,즈버크하우 젬,100,0.0,0.0,TTTT,12,0,1.0
643825,Gem_Doppelsoeldner_Sturzhau,None,None,None,"[{""Stat"": ""\uc288\ud2b8\ub8e8\uce20\ud558\uc6b0 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,11010,슈트루츠하우 젬,100,0.0,0.0,TTTT,12,0,1.0
643827,Gem_Dragoon_Dragontooth,"[{""Stat"": ""\ub4dc\ub798\uace4 \ud22c\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub4dc\ub798\uace4 \ud22c\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub4dc\ub798\uace4 \ud22c\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ub4dc\ub798\uace4 \ud22c\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,11401,드래곤 투스 젬,100,0.0,0.0,TTTT,12,0,1.0
643828,Gem_Dragoon_Serpentine,None,None,None,"[{""Stat"": ""\uc11c\ud39c\ud2f4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,11402,서펜틴 젬,100,0.0,0.0,TTTT,12,0,1.0
643829,Gem_Dragoon_Gae_Bulg,"[{""Stat"": ""\uac8c\uc774 \ubd88\uadf8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uac8c\uc774 \ubd88\uadf8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uac8c\uc774 \ubd88\uadf8 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\uac8c\uc774 \ubd88\uadf8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,11403,게이 불그 젬,100,0.0,0.0,TTTT,12,0,1.0
643830,Gem_Dragoon_Dragon_Soar,"[{""Stat"": ""\ub4dc\ub798\uace4 \uc18c\uc5b4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub4dc\ub798\uace4 \uc18c\uc5b4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub4dc\ub798\uace4 \uc18c\uc5b4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ub4dc\ub798\uace4 \uc18c\uc5b4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,11404,드래곤 소어 젬,100,0.0,0.0,TTTT,12,0,1.0
643831,Gem_Templer_BattleOrders,None,None,None,"[{""Stat"": ""\ubc30\ud2c0 \uc624\ub354\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,11505,배틀 오더스 젬,100,0.0,0.0,TTTT,12,0,1.0
643832,Gem_Templer_NonInvasiveArea,"[{""Stat"": ""\ubd88\uac00\uce68 \uc601\uc5ed \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ubd88\uac00\uce68 \uc601\uc5ed \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ubd88\uac00\uce68 \uc601\uc5ed \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ubd88\uac00\uce68 \uc601\uc5ed \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,11510,불가침 영역 젬,100,0.0,0.0,TTTT,12,0,1.0
643833,Gem_Cryomancer_SubzeroShield,"[{""Stat"": ""\uc11c\ube0c\uc81c\ub85c \uc2e4\ub4dc \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc11c\ube0c\uc81c\ub85c \uc2e4\ub4dc \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc11c\ube0c\uc81c\ub85c \uc2e4\ub4dc \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\uc11c\ube0c\uc81c\ub85c \uc2e4\ub4dc \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,None,None,None,None,None,None,None,20205,서브제로 실드 젬,100,0.0,0.0,TTTT,12,0,1.0
643834,Gem_Sorcerer_Evocation,None,None,None,"[{""Stat"": ""\uc774\ubcf4\ucf00\uc774\uc158 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,None,None,None,None,None,None,None,20709,이보케이션 젬,100,0.0,0.0,TTTT,12,0,1.0
643835,Gem_Sorcerer_Desmodus,"[{""Stat"": ""\ub370\uc2a4\ubaa8\ub450\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub370\uc2a4\ubaa8\ub450\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub370\uc2a4\ubaa8\ub450\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ub370\uc2a4\ubaa8\ub450\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,None,None,None,None,None,None,None,20710,데스모두스 젬,100,0.0,0.0,TTTT,12,0,1.0
643837,Gem_Alchemist_Combustion,None,None,None,"[{""Stat"": ""\ucef4\ubc84\uc2a4\ucc9c \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,None,None,None,None,None,None,None,21001,컴버스천 젬,100,0.0,0.0,TTTT,12,0,1.0
643838,Gem_Warlock_PoleofAgony,"[{""Stat"": ""\ud3f4 \uc624\ube0c \uc544\uace0\ub2c8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud3f4 \uc624\ube0c \uc544\uace0\ub2c8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud3f4 \uc624\ube0c \uc544\uace0\ub2c8 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ud3f4 \uc624\ube0c \uc544\uace0\ub2c8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,None,None,None,None,None,None,None,21201,폴 오브 아고니 젬,100,0.0,0.0,TTTT,12,0,1.0
643839,Gem_Warlock_Invocation,"[{""Stat"": ""\uc778\ubcf4\ucf00\uc774\uc158 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc778\ubcf4\ucf00\uc774\uc158 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc778\ubcf4\ucf00\uc774\uc158 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\uc778\ubcf4\ucf00\uc774\uc158 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,None,None,None,None,None,None,None,21202,인보케이션 젬,100,0.0,0.0,TTTT,12,0,1.0
643840,Gem_Warlock_DarkTheurge,None,None,None,"[{""Stat"": ""\ub2e4\ud06c \uc368\uc9c0 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,None,None,None,None,None,None,None,21203,다크 써지 젬,100,0.0,0.0,TTTT,12,0,1.0
643841,Gem_Warlock_Mastema,"[{""Stat"": ""\ub9c8\uc2a4\ud14c\ub9c8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub9c8\uc2a4\ud14c\ub9c8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub9c8\uc2a4\ud14c\ub9c8 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ub9c8\uc2a4\ud14c\ub9c8 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_wizerd,None,None,None,None,None,None,None,21204,마스테마 젬,100,0.0,0.0,TTTT,12,0,1.0
643842,Gem_QuarrelShooter_StonePicking,"[{""Stat"": ""\ub3cc\uba69\uc774 \uc90d\uae30 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub3cc\uba69\uc774 \uc90d\uae30 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub3cc\uba69\uc774 \uc90d\uae30 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ub3cc\uba69\uc774 \uc90d\uae30 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,30203,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
643845,Gem_Schwarzereiter_WildShot,"[{""Stat"": ""\uc640\uc77c\ub4dc \uc0f7 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc640\uc77c\ub4dc \uc0f7 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc640\uc77c\ub4dc \uc0f7 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\uc640\uc77c\ub4dc \uc0f7 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_scout,None,None,None,None,None,None,None,None,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
643846,Gem_Falconer_BlisteringThrash,None,None,None,"[{""Stat"": ""\uc74c\uc18d\ud0c0 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31008,음속타 젬,100,0.0,0.0,TTTT,12,0,1.0
643847,Gem_Musketeer_CoveringFire,"[{""Stat"": ""\ucee4\ubc84\ub9c1 \ud30c\uc774\uc5b4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ucee4\ubc84\ub9c1 \ud30c\uc774\uc5b4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ucee4\ubc84\ub9c1 \ud30c\uc774\uc5b4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ucee4\ubc84\ub9c1 \ud30c\uc774\uc5b4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31201,커버링 파이어 젬,100,0.0,0.0,TTTT,12,0,1.0
643848,Gem_Musketeer_HeadShot,"[{""Stat"": ""\ud5e4\ub4dc\uc0f7 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud5e4\ub4dc\uc0f7 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud5e4\ub4dc\uc0f7 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ud5e4\ub4dc\uc0f7 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31202,헤드샷 젬,100,0.0,0.0,TTTT,12,0,1.0
643849,Gem_Musketeer_Snipe,None,None,None,"[{""Stat"": ""\uc2a4\ub098\uc774\ud504 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31203,스나이프 젬,100,0.0,0.0,TTTT,12,0,1.0
643850,Gem_Musketeer_PenetrationShot,"[{""Stat"": ""\ud398\ub124\ud2b8\ub808\uc774\uc158 \uc0f7 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud398\ub124\ud2b8\ub808\uc774\uc158 \uc0f7 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud398\ub124\ud2b8\ub808\uc774\uc158 \uc0f7 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ud398\ub124\ud2b8\ub808\uc774\uc158 \uc0f7 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31204,페네트레이션 샷 젬,100,0.0,0.0,TTTT,12,0,1.0
643851,Gem_Musketeer_GroovingMuzzle,"[{""Stat"": ""\uadf8\ub8e8\ube59 \uba38\uc990 +1""}]","[{""Stat"": ""\uadf8\ub8e8\ube59 \uba38\uc990 +1""}]","[{""Stat"": ""\uadf8\ub8e8\ube59 \uba38\uc990 +1""}]",None,"[{""Stat"": ""\uadf8\ub8e8\ube59 \uba38\uc990 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31211,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
643854,Gem_Paladin_Sanctuary,"[{""Stat"": ""\uc0dd\uce04\uc5b4\ub9ac \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc0dd\uce04\uc5b4\ub9ac \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc0dd\uce04\uc5b4\ub9ac \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\uc0dd\uce04\uc5b4\ub9ac \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,40608,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
643855,Gem_Paladin_Demolition,None,None,None,"[{""Stat"": ""\ub370\ubab0\ub9ac\uc158 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,40609,데몰리션 젬,100,0.0,0.0,TTTT,12,0,1.0
643856,Gem_Pardoner_Dekatos,"[{""Stat"": ""\ub370\uce74\ud1a0\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub370\uce74\ud1a0\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub370\uce74\ud1a0\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ub370\uce74\ud1a0\uc2a4 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,40809,데카토스 젬,100,0.0,0.0,TTTT,12,0,1.0
643857,Gem_PlagueDoctor_HealingFactor,"[{""Stat"": ""\ud790\ub9c1 \ud329\ud130 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud790\ub9c1 \ud329\ud130 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ud790\ub9c1 \ud329\ud130 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ud790\ub9c1 \ud329\ud130 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41101,힐링 팩터 젬,100,0.0,0.0,TTTT,12,0,1.0
643858,Gem_PlagueDoctor_Incineration,None,None,None,"[{""Stat"": ""\uc18c\uac01 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41102,소각 젬,100,0.0,0.0,TTTT,12,0,1.0
643860,Gem_PlagueDoctor_Fumigate,"[{""Stat"": ""\uc18c\ub3c5 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc18c\ub3c5 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc18c\ub3c5 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\uc18c\ub3c5 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41104,소독 젬,100,0.0,0.0,TTTT,12,0,1.0
643861,Gem_PlagueDoctor_Pandemic,None,None,None,"[{""Stat"": ""\ud310\ub370\ubbf9 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41105,판데믹 젬,100,0.0,0.0,TTTT,12,0,1.0
643862,Gem_PlagueDoctor_BeakMask,"[{""Stat"": ""\uc0c8 \ubd80\ub9ac \uac00\uba74 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc0c8 \ubd80\ub9ac \uac00\uba74 \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\uc0c8 \ubd80\ub9ac \uac00\uba74 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\uc0c8 \ubd80\ub9ac \uac00\uba74 \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41106,새 부리 가면 젬,100,0.0,0.0,TTTT,12,0,1.0
643863,Gem_Kabbalist_RevengedSevenfold,"[{""Stat"": ""\ub9ac\ubca4\uc9c0\ub4dc \uc138\ube10\ud3f4\ub4dc \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub9ac\ubca4\uc9c0\ub4dc \uc138\ube10\ud3f4\ub4dc \uc2a4\ud0ac \ub808\ubca8 +1""}]","[{""Stat"": ""\ub9ac\ubca4\uc9c0\ub4dc \uc138\ube10\ud3f4\ub4dc \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"[{""Stat"": ""\ub9ac\ubca4\uc9c0\ub4dc \uc138\ube10\ud3f4\ub4dc \uc2a4\ud0ac \ub808\ubca8 +1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41201,리벤지드 세븐폴드 젬,100,0.0,0.0,TTTT,12,0,1.0
643864,Gem_Kabbalist_Ayin_sof,None,None,None,"[{""Stat"": ""\uc544\uc778 \uc18c\ud504 \uc2a4\ud0ac \ub808\ubca8 +1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41203,아인 소프 젬,100,0.0,0.0,TTTT,12,0,1.0
643865,GEM_Swordman_Bear,"[{""Stat"": ""\ubca0\uc5b4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ubca0\uc5b4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ubca0\uc5b4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\ubca0\uc5b4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,10009,베어 젬,100,0.0,0.0,TTTT,12,0,1.0
643866,GEM_Peltasta_HardShield,"[{""Stat"": ""\ud558\ub4dc \uc2e4\ub4dc \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud558\ub4dc \uc2e4\ub4dc \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud558\ub4dc \uc2e4\ub4dc \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\ud558\ub4dc \uc2e4\ub4dc \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_swordman,None,None,None,None,None,None,None,10110,하드 실드 젬,100,0.0,0.0,TTTT,12,0,1.0
